3.061884932208978949e+00,2.512630612169371336e+00,2.855428372656022340e+00,2.398631502528274062e+00,-7.540696807308429062e-01,-4.922138056838648024e-01
2.979905602056294178e+00,2.260928720702614303e+00,3.263598922525285939e+00,2.427086415585832935e+00,-6.763944620030722943e-01,-8.640016739197485807e-01
2.482543721643257317e+00,2.990194006204690336e+00,2.315600584529134309e+00,9.371038444394951261e-01,1.449838362443051976e+00,1.796819941759250749e+00
2.323150533821136232e+00,3.090590739498168649e+00,2.285141456156832618e+00,7.914702327473576160e-01,1.748863262295766718e+00,9.601325512601328604e-01
1.656541329036131105e-01,1.027458878705135747e+00,-4.433116233839577980e-01,1.237547852401831738e+00,-3.235487424352975205e-01,6.246664967708995819e-01
9.168953591952093418e-02,1.201716148205144163e+00,-6.937117898596820709e-01,7.372398897723038136e-01,-7.779186391205783480e-01,3.905254991461809544e-01
-2.816871243541283487e+00,2.542140295133823891e+00,2.797346750932995008e+00,-7.821087387713813177e-01,7.617757670001902293e-01,2.554233431515763542e+00
-2.740148489406893706e+00,2.455241388150333659e+00,2.871357846742268904e+00,-3.260864153110947239e-01,1.350382513941411400e+00,2.617490561666754090e+00
-6.115424871157483233e-01,7.944416041841758647e-01,-1.083688977764354355e-01,-7.348561018545311796e-02,-1.308600744780009206e+00,-1.381018763484672007e+00
-5.425038341194954317e-01,8.397103997882516824e-01,-2.024318012030610348e-01,-3.218287407874633604e-02,-1.262131413010206593e+00,-1.334192603329414029e+00
-5.242684252383152943e-01,9.241852617740689002e-01,-2.274745462926257566e-01,-2.062945883342317058e-02,-1.321839074851421270e+00,-1.324094672409114271e+00
-4.272275160780121261e-01,9.737653725556103534e-01,-3.218180022222916215e-01,3.844737660683106295e-02,-1.276568403386292960e+00,-1.261629941038330038e+00
2.734925167768085252e+00,2.674029579886463281e+00,2.584573436790374767e+00,4.895524556399533794e-02,1.648191023081669870e+00,1.911605569097897694e+00
2.988453563639564159e+00,2.746542853879458068e+00,2.559336378563689784e+00,2.413279539268841922e-01,1.693552726988668766e+00,1.773390893173315108e+00
-9.504524905993691486e-02,5.633990030009426997e-01,7.607612555626586115e-03,-2.904844784638882071e+00,1.535480980746359636e+00,1.017491994454373661e+00
2.923497436157501770e-03,5.675313773928307715e-01,-2.802847146095244213e-03,-2.824463930307524517e+00,1.515042266645195923e+00,1.066496366542807106e+00
5.219625654817701237e-03,8.113988629322899104e-01,-3.350479890503519353e-01,-2.771377891564364759e+00,1.185039022689375887e+00,1.724444895353801410e+00
9.610397222697368569e-02,8.081065473175403913e-01,-3.269855558538596885e-01,-2.707383279644657303e+00,1.173037772143679325e+00,1.768135755989247881e+00
-4.416247375276194931e-01,8.050294690111324813e-01,2.198973751818544820e-02,-2.528540273196820731e+00,5.466528128654536411e-01,-6.065008635043299678e-01
-3.706931649062047418e-01,8.432024849505395103e-01,-5.083533703368248169e-02,-2.517839792253264264e+00,4.886463218768576366e-01,-5.625150485419674329e-01
-4.452605098964517727e-01,8.733271689479925604e-01,-6.872499243153695758e-02,-2.302355141566479801e+00,5.965449702691177913e-01,-4.609317197817363043e-01
-3.523953890776789777e-01,9.194099571328103737e-01,-1.542096551604676957e-01,-2.257172711253906172e+00,5.210984972093314349e-01,-4.367099282252502324e-01
-3.329728843916458514e-01,8.575372398986975675e-01,-1.690391342645820583e-01,-2.141260720309678955e+00,4.654810692021005281e-01,-5.517477981771071738e-01
-6.113211523020174037e-02,9.114848478880087645e-01,-2.768348682132710792e-01,-2.011755637522819384e+00,2.935927818090746655e-01,-4.599803862004970267e-01
-1.128381672412712283e-01,9.619264996736971440e-01,-3.843457817119499964e-01,-1.541261735823048706e+00,3.787524926030805261e-01,-6.181775488304188659e-01
3.475089648631634297e-03,9.672898755538297255e-01,-3.951479145395662140e-01,-1.412289784849887653e+00,3.163165825540621978e-01,-6.514736515866793587e-01
2.682759061664203790e-02,8.816584567505066916e-01,-3.857983471767716388e-01,-1.161562077917693392e+00,3.263382952651250335e-01,-8.944033487489491119e-01
1.196948169492898784e-01,8.766228656873186198e-01,-3.742690389408056539e-01,-1.034052179198347909e+00,2.838119938909605677e-01,-9.425741373667013701e-01
-1.178915489652941628e-01,9.191503005364703993e-01,-1.642351754197759472e-01,2.512471226410152081e+00,7.813757587850497233e-01,1.968940003092135127e+00
-1.287999507188407333e-01,1.016683420832880769e+00,-3.453869945385150686e-01,2.487318850396750491e+00,7.667150604580986739e-01,1.848733175797630857e+00
-1.325121626398008678e-01,1.051101719064913009e+00,-4.106591562974655218e-01,2.472104619990922902e+00,7.554624110257788239e-01,1.828656959608135901e+00
-1.329870503528259029e-01,1.090433787017844436e+00,-4.968277718109193053e-01,2.454785200851411275e+00,7.628182064882658153e-01,1.738577063944597656e+00
-2.733397749716804381e-01,7.931384105401955154e-01,6.591618322584613665e-02,4.549338461170864822e-01,-1.095782343575624873e+00,1.197750409964513096e+00
