1.082340236434139596e-01,8.973474724006265113e-01,-1.479339171292446409e-01,5.822789847042046940e-01,-9.635758634382907140e-01,1.436401177230280046e+00
9.233754663499266213e-02,9.478440943163526367e-01,-3.268527173917088469e-01,6.318379030582451650e-01,-1.048592125246369688e+00,1.473472795008539116e+00
-2.740805271135793308e-01,8.251855945539282589e-01,1.198716203361693822e-02,-2.641237764198484772e+00,9.885418149103298857e-01,-1.941348654087637682e+00
-3.022812918020144624e-01,8.514594999630281658e-01,-7.745470274180021875e-02,-2.732505267951523376e+00,1.169340961755906516e+00,-1.921636975174492612e+00
-3.440969878160759499e-01,8.941529961361840417e-01,-2.210150917196505027e-01,-2.764176976250058981e+00,1.220651943338556533e+00,-1.893530373617080542e+00
2.657124005758240148e-01,7.726934729807520830e-01,1.035065286323568756e-01,2.683897626198801234e+00,1.042336026211203803e+00,1.710878342091039173e+00
3.055161591615407901e-01,8.056243232663765630e-01,-9.702660734874690718e-03,2.717833511182212280e+00,1.178785829119376460e+00,1.696644580449318429e+00
3.624597580330181090e-01,8.089697006429867887e-01,-1.193813093460045494e-01,2.732611475175858118e+00,1.280979225202651284e+00,1.638937435700515310e+00
-3.159579594906433142e-01,1.100384258334258236e+00,-5.345675777308520615e-01,2.905634416819415478e+00,9.534128664438314971e-01,-2.731026987867048117e+00
-2.230439611428158275e-01,1.129728098402664527e+00,-5.759244769739373382e-01,2.958155140062402655e+00,9.606474650472595078e-01,-2.764939410293430377e+00
-1.349733477510005678e-02,5.330957024395407418e-01,3.889377122627379890e-02,-2.972640621555468488e-01,-1.571177240168474709e+00,2.068356989734390083e+00
8.318441161396945838e-02,5.299343979827876305e-01,4.690883274751289633e-02,-2.156144246727851044e-01,-1.589191359682745164e+00,2.117928517796409782e+00
-3.139357504109023811e+00,2.434325645531504545e+00,2.959925889379594999e+00,-2.558351328621518705e-01,1.392704421344847399e+00,-2.797635459390366286e+00
-2.980678587776182997e+00,2.413157086952137487e+00,2.967792674188932889e+00,-9.130428259828984872e-02,1.379672664827897410e+00,-2.794277264147876139e+00
-2.928841145713370508e+00,2.397080832261026639e+00,2.976864080874623397e+00,1.188409592211283755e-01,1.317271733446694792e+00,-2.768095230587292566e+00
-9.435600318404381570e-02,5.610454934094440960e-01,1.025852421038919715e-02,-2.911400289400620789e+00,1.548087365298698614e+00,1.046556829614460726e+00
3.525353849614007787e-03,5.651221748400673262e-01,-1.770176408411039404e-05,-2.830487362959002162e+00,1.528037730127444593e+00,1.095666779358217990e+00
5.503111120608520368e-01,6.994269903980186998e-01,-5.597459179627461978e-02,-3.641859021897044402e-03,-1.484968732679288417e+00,1.358531451355336817e+00
6.225915490168993927e-01,6.926909098778089025e-01,6.981780359500477928e-03,4.741045934917309523e-02,-1.490378982278959263e+00,1.354525341177869269e+00
-3.174296487989994309e-01,8.571154120921156139e-01,-4.912976117111167440e-02,3.713015468079641779e-01,-4.670910248778457619e-01,2.168668283027606059e+00
-2.408870001132146776e-01,8.775590375416828515e-01,-8.505040642100669679e-02,3.847797641657383916e-01,-4.716168882857578182e-01,2.186768726167881649e+00
-3.959084186074379730e-02,9.768896670136695271e-01,-3.081273684514003186e-01,1.750551572881383189e+00,3.182079045589321642e-01,7.101401580793454960e-01
7.144374169587022760e-02,9.751591955939729051e-01,-3.048849298225579929e-01,1.803282734334851867e+00,3.859568597607138107e-01,7.467325243640317023e-01
-1.817896182030178387e-01,9.027849557704796801e-01,-1.364699069680941346e-01,1.876185303279306604e-01,-3.592629457165903428e-01,3.080785576415087323e+00
1.055303412235575472e-01,9.158237554163438654e-01,-1.609204598818638754e-01,1.743606090029488909e-01,-3.188195291754287730e-01,3.058444812397656865e+00
-4.226840002229606541e-02,9.711304565859001370e-01,-2.452445331108201731e-01,-2.001349291691127075e+00,4.265373961622449528e-01,-7.951754974167412060e-01
6.521655854423433207e-02,9.698196206535228958e-01,-2.428547868307882052e-01,-1.994431383436816141e+00,3.619738938121360716e-01,-7.156516053914937503e-01
1.909225009238904314e-01,8.941894476886179666e-01,-1.311600181823082689e-01,2.960191114335532170e+00,3.867255775439081833e-01,8.576648340207523313e-01
2.754737872490097272e-01,8.775530246014743296e-01,-1.037280887545533048e-01,2.954525386881175386e+00,3.614857441988044151e-01,8.501977653117731570e-01
-7.692198628886880857e-03,6.072017395618631852e-01,3.073131746915365170e-01,2.501050989759566523e+00,1.160258023437181096e+00,9.767937037644612852e-01
-7.055104597852755559e-03,6.169145638915708441e-01,2.779250137912432361e-01,2.500120689301633892e+00,1.166064015576681046e+00,9.755814271979201813e-01
-6.514328117012180980e-03,6.261324032448742916e-01,2.488920888035321966e-01,2.499477211305474622e+00,1.171617896160386030e+00,9.741940253743324174e-01
-6.070526071890675404e-03,6.348626898651890116e-01,2.201835624484167475e-01,2.499102016414171512e+00,1.176895018868503007e+00,9.726488558485762992e-01
-5.724331120458358603e-03,6.431104184128091372e-01,1.917724211777989130e-01,2.498977249035749804e+00,1.181872228724509144e+00,9.709621094271583264e-01
-5.476360333259015431e-03,6.508783073396710028e-01,1.636350738893241896e-01,2.499085626241529745e+00,1.186527631258309734e+00,9.691489585587118594e-01
-5.327224267458620550e-03,6.581669243593623042e-01,1.357510170331786004e-01,2.499410334070840456e+00,1.190840392456762320e+00,9.672236935276837810e-01
-5.277536508256990520e-03,6.649747819163903673e-01,1.081025542874642920e-01,2.499934929872390299e+00,1.194790563815894657e+00,9.651998490004535247e-01
-5.327923718833081634e-03,6.712984072488584752e-01,8.067456157546404327e-02,2.500643249458965212e+00,1.198358928041948879e+00,9.630903230325398301e-01
-5.479036248650336928e-03,6.771323906489272737e-01,5.345429017701519570e-02,2.501519317950432253e+00,1.201526861904441912e+00,9.609074903216963115e-01
-5.731559359685137363e-03,6.824694147743880501e-01,2.643120220948147470e-02,2.502547263241811315e+00,1.204276213499729575e+00,9.586633112539589829e-01
-6.086225141128834108e-03,6.873002672951152858e-01,-4.031660623295962864e-04,2.503711231065954390e+00,1.206589191793215665e+00,9.563694381167887615e-01
-6.543825195578927695e-03,6.916138387295988066e-01,-2.705531669936744876e-02,2.504995300629322852e+00,1.208448266813376026e+00,9.540373197303876340e-01
-7.105224193924512995e-03,6.953971070108158070e-01,-5.352988122223223399e-02,2.506383399787766919e+00,1.209836079302292866e+00,9.516783056644076977e-01
-7.771374412374955527e-03,6.986351100978327455e-01,-7.982969269797313139e-02,2.507859218699110215e+00,1.210735359009806222e+00,9.493037511551339902e-01
